cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,full_name
4060580000000000.0,fraud_Ernser-Lynch,food_dining,129.91,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948,5131c8de8576843d6005465edd61a1af,1381692541,38.803293,-95.347012,0,Steven Sanders
6011540000000000.0,fraud_Pacocha-O'Reilly,grocery_pos,77.42,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972,1618898b0e3a5ca987f17d21451ee6b1,1376792815,38.090695,-78.113408,0,Emily Hall
4099710000000000.0,"fraud_Boehm, Block and Jakubowski",misc_pos,3.03,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975,812cca99404d56e87e605c20a87490a5,1375375296,38.56992,-77.428025,0,James Stephens
6534630000000000.0,fraud_Heathcote LLC,shopping_net,3.44,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998,e8a7219613f287b81b73da478836740a,1387714917,44.061414,-73.181605,0,Christine Harris
3575790000000000.0,"fraud_O'Connell, Botsford and Hand",home,59.44,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989,c946947c4dc3087370d2a5bf53b91012,1374165730,39.75306,-93.129335,0,Lindsay Wilson
4550600000000000.0,fraud_Cummerata-Jones,gas_transport,118.61,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968,e319840436f2839d750d74722439820f,1381711730,40.848568,-82.144681,0,Angela West
378279000000000.0,"fraud_Schroeder, Wolff and Hermiston",travel,9.91,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964,2ace202d9aae3863826dac1e457ff25f,1372167761,44.625545,-122.631881,0,Mary Mcintyre
4713460000000000.0,fraud_Bruen-Yost,misc_pos,29.33,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981,3677586ad1188d39ef34f0c6a9e48f19,1375256322,46.666771,-101.365928,0,Wesley Parker
581686000000.0,"fraud_Zieme, Bode and Dooley",gas_transport,75.83,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973,6326510edc50c8b0e12ef735302d3b5e,1385183794,41.665915,-80.08637,0,Larry House
4464460000000.0,fraud_Kub-Heaney,health_fitness,17.92,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990,058edfd1679e7a27a711d55988f205bd,1386505236,29.464322,-83.829543,0,Breanna Rodriguez
6011480000000000.0,"fraud_Lind, Huel and McClure",gas_transport,52.1,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943,0e9f507b62f119cba2819be1db45b465,1384831083,40.958836,-83.878997,0,Anthony Roberts
501883000000.0,fraud_Block-Parisian,misc_net,741.45,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961,ce30e57ad5b1c23f8a2c667cffdabe2f,1373583989,31.014031,-90.689488,1,Melissa Phillips
38052000000000.0,"fraud_Lakin, Ferry and Beatty",food_dining,52.17,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995,193190f72cdcaa046ddf5ca054099745,1381535609,30.146002,-94.325577,0,Anna Logan
4809700000000.0,fraud_McDermott-Rice,misc_pos,44.51,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984,d53b8d9237899383fedf254853cd1025,1384083834,33.257639,-85.279449,0,Sabrina Nolan
6011890000000000.0,fraud_Kling-Grant,grocery_net,60.6,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975,d9da1de78caf9fc545ca6be741901759,1382590230,39.770392,-105.978412,0,Erin Chavez
4.79263e+18,fraud_Nader-Heller,misc_net,389.32,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978,cfd927d25a3695a069f0154f7890ba40,1372551945,39.017757,-95.212572,0,Margaret Mendez
372520000000000.0,fraud_Haag-Blanda,food_dining,1.08,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000,ea7ba8ce72b978ca0c7bf7e80cf7fdf9,1384381864,48.990809,-92.370473,0,Lori Ramirez
180094000000000.0,fraud_Jacobi and Sons,shopping_pos,4.37,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972,028a02bfc718a838e271b152d0e38842,1384434508,34.251261,-117.729911,0,Sharon Smith
4904680000000000.0,"fraud_Koss, Hansen and Lueilwitz",home,279.9,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990,d080700bc549361862602ec092171037,1378497774,41.120673,-74.986686,1,Lisa Lowe
30044300000000.0,fraud_Vandervort-Funk,grocery_pos,215.4,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985,5db1b08c079bf8d0be873925ffee882e,1388028112,27.006847,-82.373064,0,Allison Ayala
2248740000000000.0,fraud_Boyer-Reichert,shopping_net,3.81,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962,ef4a1a3a56f210fefba470743682613c,1376288577,38.515652,-99.759214,0,Jacob Weber
4364010000000000.0,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,3.91,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997,f29abf374b33acd195201c0beebd2530,1388523379,38.569611,-120.052682,0,Gary Martinez
377835000000000.0,fraud_Lubowitz-Walter,kids_pets,95.11,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967,74a8a9ff93fb6b87d1aabf95a9baa0ed,1386264511,35.640622,-93.622874,0,Michael Jackson
3540080000000000.0,fraud_Cartwright-Harris,grocery_pos,34.08,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987,d68de2f85af3382b02087b6820c6edcf,1373169169,45.166362,-93.417425,0,Christian Johns
213175000000000.0,fraud_Miller-Harris,misc_net,11.21,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954,57ea43964e729e07debfbaa09efc24f9,1384939580,33.258698,-99.454406,0,Diane Jackson
3587960000000000.0,fraud_Volkman-Predovic,shopping_net,2.62,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997,a8ed134631c507b30d1175f048d813be,1388249610,42.372462,-96.078981,0,Kathy Hughes
4003990000000000.0,"fraud_Hettinger, McCullough and Fay",home,9.78,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989,0629713a8e8f6a2cabc884586d9b994b,1372457371,33.06441,-86.638894,0,Chris White
5152050000000000.0,"fraud_Jones, Sawayn and Romaguera",misc_net,2.11,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972,9584f6611273da8716276142c3ef0147,1373343146,30.676733,-89.07662,0,Jim Johnson
503848000000.0,"fraud_Turcotte, McKenzie and Koss",entertainment,41.55,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976,a4e102a7792c412eda2be51c32cc8f36,1377973731,27.160192,-81.645598,0,Gregory Wallace
501831000000.0,"fraud_Koss, Hansen and Lueilwitz",home,18.87,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962,a8cb3702897a385dc26a66120a75bbb3,1385477375,41.226068,-78.239652,0,Corey Jones
3560320000000000.0,"fraud_Schroeder, Wolff and Hermiston",travel,3.48,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955,25564681049bb7a7eb205c63a71d13bf,1372438766,34.533133,-87.274931,0,William Skinner
213179000000000.0,fraud_Brown-Greenholt,entertainment,77.39,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976,10a36f48ceee47243a432c4e334cefd7,1387393350,45.42024,-117.644673,0,Shawn King
3540420000000000.0,fraud_Bednar Inc,travel,10.32,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944,8d3b75c528687d19e761c0d674d2edba,1372892201,45.707033,-93.280211,1,Stephanie Freeman
374125000000000.0,fraud_Cormier LLC,health_fitness,5.58,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970,8220b91e3db59fae0097007c168a257b,1375569614,39.349934,-77.822384,0,Christopher Gilbert
6011500000000000.0,fraud_Zboncak LLC,food_dining,12.68,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971,df5b12a0355d6aa2bed9ae61a2f0b40c,1376842925,32.90864,-86.126916,0,Ashley Whitney
571314000000.0,fraud_McCullough LLC,misc_pos,9.78,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971,fac7e16af2e46c48a0639e54c6ffca61,1387638074,39.557612,-78.883829,0,Lori Mclean
4.37926e+18,fraud_Buckridge PLC,misc_pos,6.4,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974,fc0859c72a9d9ffcaa96af5ee93f46fa,1378419619,36.859947,-121.438828,0,Thomas Jenkins
4640400000000.0,"fraud_Zieme, Bode and Dooley",gas_transport,49.98,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951,c06aaa33b4b72376925c52b9d79fc80a,1383992536,30.439037,-90.854384,0,Melissa Krause
378006000000000.0,fraud_Schmidt and Sons,shopping_net,916.14,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982,a65f92b04af1715249e9321daf8baaac,1384558723,39.350105,-78.527201,1,Christopher Matthews
4972230000000000.0,fraud_Koepp-Witting,grocery_pos,124.84,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960,10af7fe5f0581f62d1c1f5a07561a8ba,1385034354,33.27213,-95.856121,0,Brian Hogan
213137000000000.0,"fraud_Medhurst, Cartwright and Ebert",personal_care,22.31,Christine,Davis,F,736 Moss Motorway Suite 549,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",1955,4ff8ce2980899187bee758f4781b42b0,1374938548,33.923396,-113.032893,0,Christine Davis
30551600000000.0,fraud_Herzog Ltd,misc_pos,8.13,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973,67fb6fe6c1d08ae7c237a36aba3dbead,1372567287,36.05983,-81.818185,1,Morgan Smith
4957920000000.0,fraud_Bernhard-Lesch,food_dining,32.21,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955,ea3764b7f3f7b00d2e200a683ddababe,1387997577,39.960754,-102.099637,0,Alan Parsons
4698160000000000.0,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.81,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989,e0d6c2edd25a6d8fe211b810430e9d1c,1381615570,39.460054,-119.502947,0,Sharon Powell
4430880000000000.0,fraud_Christiansen-Gusikowski,misc_pos,9.54,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939,5523da4574b8a1dca9a7ff7309650c82,1384934057,38.696837,-106.767321,0,Alicia Morales
4.72584e+18,fraud_Roob-Okuneva,health_fitness,19.79,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994,6f4e4cb209429e6e26325debaf05924a,1375570933,31.692756,-86.176423,1,Elizabeth Mckee
3556610000000000.0,fraud_Pouros-Conroy,shopping_pos,1302.88,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999,f2473ed998d72441ce93daaceacf6564,1375542318,29.122802,-94.4551,0,Jose Vasquez
375975000000000.0,fraud_Miller-Hauck,grocery_pos,334.1,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973,37a90f0b8c7c4ce905fa107e9ddeefd6,1376964465,42.339527,-73.563004,1,Roberta Mccarthy
4.90663e+18,fraud_Abbott-Rogahn,entertainment,49.29,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987,21aa8c0de1ca6e68472bd00f036bc7b4,1386706747,23.887564,-81.623203,0,Charles Moreno
3500970000000000.0,fraud_Jast and Sons,food_dining,21.94,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999,a11f4eb25cda9061d87d5446ce9c56c7,1386366026,46.386317,-116.679251,0,Kenneth Sanchez
4412720000000000.0,fraud_Sawayn PLC,shopping_pos,7.71,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949,26c7f0d6e944d703d87440854b1602f4,1383474596,37.644767,-75.43263,0,Richard Marshall
377835000000000.0,fraud_Miller-Hauck,grocery_pos,81.93,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967,a1ffdcdfc04c5945840f5ee69005707a,1375600938,37.415941,-93.783907,0,Michael Jackson
6011980000000000.0,fraud_Abernathy and Sons,food_dining,112.37,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943,85c592f73aca20cc9c4c0c439b7951c4,1384982752,39.548171,-76.918982,0,Haley Wagner
4841310000000000.0,fraud_Kilback and Sons,entertainment,86.07,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989,8942f412ab18097d6b6a9f5767d83d15,1384172991,44.319123,-71.827916,0,Omar Gay
2229380000000000.0,fraud_Schmidt-Larkin,home,93.76,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984,39991252e0e17ff332dc07a9e634fafb,1387389056,44.149727,-90.774287,0,Thomas Hale
4476840000000.0,"fraud_Ferry, Lynch and Kautzer",misc_net,766.03,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979,9376217246d97b643b9da6da457bbce0,1375931806,34.445289,-86.869177,1,Steven Walters
4642260000000000.0,fraud_Bradtke PLC,grocery_pos,124.87,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987,f4506f4189e894888551f90f4cf21e54,1386314476,38.234516,-110.456585,0,Sabrina Johnson
180036000000000.0,"fraud_Quitzon, Green and Bashirian",shopping_pos,6.03,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974,0ef2b1a894ef259932bc661b08f8cb42,1386957385,43.50768,-92.018535,0,Mackenzie Salazar
4900630000000.0,fraud_Cummings LLC,gas_transport,46.28,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973,13901ae91f93cc341844e0b541f1626b,1386295655,33.869197,-118.130052,0,Michael Johnson
374125000000000.0,"fraud_Goldner, Kovacek and Abbott",grocery_pos,78.21,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970,cc9aef92295f43ff72f520bb13141354,1380246689,38.355195,-76.955453,0,Christopher Gilbert
370612000000000.0,fraud_Crooks and Sons,personal_care,20.83,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985,f731153416f2ad16f4474c8383bc5f80,1383681739,40.912411,-75.381242,1,Amanda Fitzgerald
4746000000000.0,fraud_Mraz-Herzog,gas_transport,49.12,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998,0447b0f7cb55620d734d076b499f08cd,1377847067,41.172693,-86.382903,0,Carrie Washington
3542160000000000.0,fraud_Kub PLC,personal_care,60.57,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968,7e1c824747f8f307c37df62757eecc5f,1377029206,44.376541,-94.210086,0,Bradley Anderson
3540080000000000.0,"fraud_Connelly, Reichert and Fritsch",gas_transport,81.45,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987,caea6e5484dabd61b68693a65b56db89,1381317357,45.2543,-93.151069,0,Christian Johns
3545110000000000.0,"fraud_Reinger, Weissnat and Strosin",food_dining,43.56,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999,eb2d61b78155b66e7be54cb55c96619b,1372457113,33.391367,-89.653476,0,Keith Sanders
4103160000000.0,fraud_Little-Gleichner,travel,8.81,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,1982,75bcab07499184fa72cc42c2718ead78,1384127762,33.101324,-101.641677,1,Christopher Adkins
2720010000000000.0,fraud_Gislason Group,misc_pos,46.83,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980,3c97230942451f9e8ccc1a7dffb26ac0,1379209702,43.827012,-102.878098,0,Joseph Murray
30343300000000.0,fraud_Pouros-Haag,shopping_pos,8.34,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962,3d5d4fa549b5324e50c59770110ee4b6,1374034915,40.642661,-78.366629,0,Jacob Dawson
4005680000000000.0,fraud_Goldner-Lemke,entertainment,3.49,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994,189702dbcb21cf5221457e132dcc1f2a,1377014004,29.730431,-90.644608,0,William Perry
341546000000000.0,"fraud_Runte, Green and Emard",health_fitness,12.23,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939,545aeda9cf2b2ddef7c365d0900aed88,1378589424,63.7677,-165.245259,0,Mark Brown
4900630000000.0,"fraud_Schaefer, Maggio and Daugherty",gas_transport,85.15,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973,71544c915d352ef447d6c74cd920ceb6,1386984083,34.59576,-118.46216,0,Michael Johnson
213112000000000.0,fraud_Mante Group,misc_net,3.44,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984,324cc85ab79e812648d4d9b1bb664a08,1377775415,34.021316,-81.528687,0,Ana Howell
4.7614e+18,fraud_Monahan-Morar,personal_care,21.88,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986,9bedb0a04a7ae8a83a4f69e3b4b73584,1372547414,37.325467,-91.58335,1,Diana Jacobs
583699000000.0,fraud_Schmidt and Sons,shopping_net,405.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936,96a8bee351520eb7a18655f362fb7f01,1382348646,44.577429,-88.556066,0,Jennifer Jones
373905000000000.0,fraud_Conroy Ltd,shopping_pos,360.68,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970,7237116431b169a75e59bdbff0f3f24d,1373655792,32.242319,-97.090479,0,Sarah Bishop
340103000000000.0,fraud_Streich Ltd,home,120.09,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934,5816fa17f89f1f226d98b82492671010,1382626672,36.031341,-79.70043,0,Sophia Dickson
3536920000000000.0,"fraud_Boehm, Block and Jakubowski",misc_pos,3.47,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955,f75c1e722c5c13a08782226f21935c10,1374977199,36.88052,-121.785043,0,Michelle Juarez
3518760000000000.0,"fraud_Bernier, Volkman and Hoeger",misc_net,7.55,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989,f8bb154bdbda7faefb26ef4ee5dbca41,1380364654,38.67464,-109.675675,0,Antonio Koch
370819000000000.0,"fraud_Effertz, Welch and Schowalter",entertainment,77.75,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976,e4666c746480a68da950c1587ed9383f,1385404713,40.225632,-79.441216,0,John Davis
4586260000000.0,fraud_DuBuque LLC,grocery_pos,305.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953,a8a1f104a4a2865d1f6c1d51603668d6,1379199616,39.744929,-94.857133,1,Melody Thompson
6011890000000000.0,"fraud_Koss, McLaughlin and Mayer",food_dining,132.33,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975,cbf176a26c352af4f2a795f456b48bd9,1372738363,39.705499,-104.817495,1,Erin Chavez
4.49791e+18,fraud_Botsford and Sons,home,99.37,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955,0ea54ab8781861425d4ee39926b2c4be,1384625158,34.323298,-79.449922,0,Scott Edwards
30546500000000.0,fraud_Heller-Langosh,gas_transport,51.37,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",1955,518b9ba20905ef5de95ac2bc613690ab,1373015421,43.295313,-71.388139,0,Nicholas Tran
4.95683e+18,fraud_Connelly-Carter,home,24.42,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980,d57421151e52dd33245243fef9196b71,1386510758,40.444735,-74.154932,0,Kenneth Robinson
3583290000000000.0,"fraud_Hintz, Bauch and Smith",health_fitness,15.58,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978,1f569a73c7d6f91db2b5d88c3a071ba1,1377473468,35.354028,-106.100563,0,Deborah Fisher
6011480000000000.0,fraud_O'Keefe-Hudson,grocery_pos,337.19,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943,856c60f86a222e789feb6e5f4112ee80,1380497009,41.054614,-83.536152,1,Anthony Roberts
4433090000000000.0,fraud_Kutch-Ferry,home,63.02,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936,e3a6542463f32b9508807251f18ea48a,1373545741,40.028643,-77.146722,0,Linda Davis
571365000000.0,"fraud_Weimann, Kuhic and Beahan",shopping_pos,4.64,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995,e0c899bff09bc610d1a0d59691b671a5,1380375872,44.003738,-86.425174,0,Barbara Taylor
3514900000000000.0,fraud_Auer-West,shopping_net,480.1,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952,558ae99e46ea7246b8507fe4739569d0,1376878059,42.019332,-76.742143,0,Steven Faulkner
30199600000000.0,"fraud_Hagenes, Kohler and Hoppe",food_dining,138.22,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977,981a7287f961a993009c455602090fa8,1375874934,32.712568,-95.559436,1,Theresa Powell
4658490000000000.0,fraud_Brown-Greenholt,entertainment,108.73,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945,98298585a0fd358535cacbe236a28de9,1387036832,40.793708,-80.60922,0,Tara Richards
4.12873e+18,fraud_Beier and Sons,home,18.16,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949,1bf6758a12e0b4e4ca0ac93594a8c3a7,1378743222,32.229628,-95.943506,0,Monique Martin
345934000000000.0,fraud_Berge-Ullrich,home,93.15,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985,d858b4215d5801f2044d6a2cfe720d38,1381599331,38.558785,-75.657362,0,Carol Dillon
30487600000000.0,fraud_Yost-Rogahn,personal_care,3.37,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955,2254ab2e5748a6201247bf076b533150,1374075253,37.705555,-86.148384,0,Stephanie Crane
376657000000000.0,fraud_Crona and Sons,kids_pets,36.61,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985,066d54d61fa610514ddf7e1f34e6917d,1372344899,30.369352,-93.867004,0,Richard Vance
4128030000000000.0,fraud_Pollich LLC,home,134.1,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,1953,1884b2e39b45748ef508165cec7d3332,1387751755,40.000416,-81.26085,0,Kyle Park
6011540000000000.0,fraud_Gulgowski LLC,home,44.47,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972,b72521a5bbca6a342723b869d17d0f7b,1382819311,38.986182,-78.584258,0,Emily Hall
6011250000000000.0,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,7.82,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001,539dd0dd9ea6184bdb0832debfd63b21,1388265092,42.077196,-95.497037,0,Melvin Wright
